iso3	iso2	gadm1	gbif_name	type	area_sqkm	decimal_longitude	decimal_latitude	source_locality_name	source_reference	source
AUT	AT	AUT.6_1	Steiermark	ADM1	54.62404559371376	15.60972	46.64944	Kungota	https://www.geonames.org/	GeoNames
AUT	AT	AUT.6_1	Steiermark	ADM1	54.62404559371376	15.7175	46.68833	ObÄina Å entilj	https://www.geonames.org/	GeoNames
AUT	AT	AUT.6_1	Steiermark	ADM1	54.62404559371376	16.04833	46.62722	Radenci	https://www.geonames.org/	GeoNames
AUT	AT	AUT.6_1	Steiermark	ADM1	54.62404559371376	15.49539	46.58168	Selnica ob Dravi	https://www.geonames.org/	GeoNames
AUT	AT	AUT.6_1	Steiermark	ADM1	54.62404559371376	16.08093	46.66044	ObÄina TiÅ¡ina	https://www.geonames.org/	GeoNames
AUT	AT	AUT.6_1	Steiermark	ADM1	54.62404559371376	16.03167	46.72889	Cankova	https://www.geonames.org/	GeoNames
AUT	AT	AUT.6_1	Steiermark	ADM1	54.62404559371376	15.87383	46.69445	ObÄina ApaÄe	https://www.geonames.org/	GeoNames
AUT	AT	AUT.7_1	Tirol	ADM1	12721.883835446151	11.33333	47.25	Tirol	https://www.geonames.org/	GeoNames
AUT	AT	AUT.8_1	Vorarlberg	ADM1	21.10297527172947	9.91667	47.25	Vorarlberg	https://www.geonames.org/	GeoNames
AUT	AT	AUT.8_1	Vorarlberg	ADM1	21.10297527172947	9.55962	47.12663	Triesenberg	https://www.geonames.org/	GeoNames
AUT	AT	AUT.8_1	Vorarlberg	ADM1	21.10297527172947	9.50995	47.21986	Gamprin	https://www.geonames.org/	GeoNames
AUT	AT	AUT.9_1	Wien	ADM1	409.9127845227232	16.37169	48.2082	Wien	https://www.geonames.org/	GeoNames
AUS	AU	AUS.10_1	Victoria	ADM1	227944.88007338473	145	-37	State of Victoria	https://www.geonames.org/	GeoNames
AUS	AU	AUS.11_1	Western Australia	ADM1	2528141.330591841	122	-25	State of Western Australia	https://www.geonames.org/	GeoNames
AUS	AU	AUS.2_1	Australian Capital Territory	ADM1	2349.173315178091	149	-35.5	Australian Capital Territory	https://www.geonames.org/	GeoNames
AUS	AU	AUS.5_1	New South Wales	ADM1	75.98249328170013	146	-33	State of New South Wales	https://www.geonames.org/	GeoNames
AUS	AU	AUS.6_1	Northern Territory	ADM1	1348472.0108937104	134	-20	Northern Territory	https://www.geonames.org/	GeoNames
AUS	AU	AUS.7_1	Queensland	ADM1	1730150.2676247377	145	-20	State of Queensland	https://www.geonames.org/	GeoNames
AUS	AU	AUS.8_1	South Australia	ADM1	983869.1249268358	135	-30	State of South Australia	https://www.geonames.org/	GeoNames
AUS	AU	AUS.9_1	Tasmania	ADM1	68115.06473837057	147	-42	State of Tasmania	https://www.geonames.org/	GeoNames
ALA	AX	ALA.1_2	Archipelago	ADM1	5.260724569629669	20.71799	60.17575	Ã…lands skÃ¤rgÃ¥rd	https://www.geonames.org/	GeoNames
ALA	AX	ALA.2_2	Countryside	ADM1	77.99748970381188	19.94307	60.08348	Mariehamns stad	https://www.geonames.org/	GeoNames
ALA	AX	ALA.2_2	Countryside	ADM1	77.99748970381188	19.93363	60.22496	Ã…lands landsbygd	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.10_1	Yukhari-Karabakh	ADM1	1067.5782860351676	47.33333	39.58333	Fizuli Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.10_1	Yukhari-Karabakh	ADM1	1067.5782860351676	47	39.33333	Jabrayil District	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.10_1	Yukhari-Karabakh	ADM1	1067.5782860351676	46.75	39.83333	XocalÄ± Rayonu	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.10_1	Yukhari-Karabakh	ADM1	1067.5782860351676	47	40	Aghdam Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.10_1	Yukhari-Karabakh	ADM1	1067.5782860351676	46.75	39.75	Shusha	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.10_1	Yukhari-Karabakh	ADM1	1067.5782860351676	46.94289	40.33054	Tartar Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.10_1	Yukhari-Karabakh	ADM1	1067.5782860351676	46.75318	39.81744	Xankandi Sahari	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.10_1	Yukhari-Karabakh	ADM1	1067.5782860351676	47	39.66667	Khojavend District	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.1_1	Absheron	ADM1	1961.193933090231	49.72414	40.39802	Baku City	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.1_1	Absheron	ADM1	1961.193933090231	49.33333	40.41667	Absheron Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.1_1	Absheron	ADM1	1961.193933090231	49.08333	41	Siazan Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.1_1	Absheron	ADM1	1961.193933090231	49.62799	40.59466	Sumqayit City	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.1_1	Absheron	ADM1	1961.193933090231	49.16667	40.75	Khizi Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47.66667	39.75	Beylagan Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	49	39.66667	Salyan Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	48.66667	39.91667	Sabirabad Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	48.41667	39.83333	Saatly Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	48.41667	39.5	Bilasuvar Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	49	39.33333	Neftchala Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	48.08333	39.83333	Imishli Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47.41667	40	Aghjabadi Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	48.88181	39.9604	Shirvan	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47.75	40.25	Zardab Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47	40.66667	Yevlakh Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47.75	40.41667	Ujar Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	48.16667	40.25	Kurdamir Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47.83333	40.58333	Goychay Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47.16667	40.33333	Barda Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47.41667	40.58333	Aghdash Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47	40.76667	Mingacevir City	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	47.16667	40.58333	Yevlakh City	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.2_1	Aran	ADM1	1838.9910318389664	48.91667	40.08333	Hajigabul Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.3_1	Daglig-Shirvan	ADM1	1078.2002681936588	48.66667	40.58333	Shamakhi Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.3_1	Daglig-Shirvan	ADM1	1078.2002681936588	48.16667	40.83333	Ismayilli Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.3_1	Daglig-Shirvan	ADM1	1078.2002681936588	48.33333	40.5	Aghsu Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.3_1	Daglig-Shirvan	ADM1	1078.2002681936588	49	40.5	Gobustan Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	45.75	41	Tovuz Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	46.08333	40.83333	Shamkir Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	46.33333	40.5	Goygol Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	46.66667	40.58333	Goranboy Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	46	40.41667	Dashkasan Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	45.66667	40.5	Gadabay Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	45.5	41.25	Aghstafa Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	46.34082	40.6937	Ganja City	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	46.81163	40.50525	Naftalan City	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.4_1	Ganja-Qazakh	ADM1	1354.840842226667	46.41667	40.91667	Samukh Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.5_1	Kalbajar-Lachin	ADM1	2771.008176894943	46.66667	39.08333	Zangilan Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.5_1	Kalbajar-Lachin	ADM1	2771.008176894943	46.66398	39.67773	ÅžuÅŸa Rayonu	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.5_1	Kalbajar-Lachin	ADM1	2771.008176894943	46.58333	39.33333	Qubadli Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.5_1	Kalbajar-Lachin	ADM1	2771.008176894943	46.1747	40.1027	Kalbajar District	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.6_1	Lankaran	ADM1	481.8247609524231	48.66667	39	Masally District	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.6_1	Lankaran	ADM1	481.8247609524231	48.41667	38.75	Lerik Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.6_1	Lankaran	ADM1	481.8247609524231	48.75551	38.70071	Lankaran Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.6_1	Lankaran	ADM1	481.8247609524231	48.5	39.25	Jalilabad	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.6_1	Lankaran	ADM1	481.8247609524231	48.66667	38.5	Astara District	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.6_1	Lankaran	ADM1	481.8247609524231	48.83333	38.73333	Lankaran Sahari	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.7_1	Nakhchivan	ADM1	961.7770990765504	45.41817	39.20991	Nakhchivan Autonomous Republic	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.8_1	Quba-Khachmaz	ADM1	1247.6934909398617	48.25	41.41667	Qusar Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.8_1	Quba-Khachmaz	ADM1	1247.6934909398617	48.41667	41.16667	Quba Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.8_1	Quba-Khachmaz	ADM1	1247.6934909398617	48.75	41.58333	Khachmaz Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.8_1	Quba-Khachmaz	ADM1	1247.6934909398617	48.8275	41.18542	Shabran Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.9_1	Shaki-Zaqatala	ADM1	875.4771964803581	46.66667	41.58333	Zaqatala Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.9_1	Shaki-Zaqatala	ADM1	875.4771964803581	47.5	41.08333	Oghuz Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.9_1	Shaki-Zaqatala	ADM1	875.4771964803581	47.16667	41.08333	Shaki Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.9_1	Shaki-Zaqatala	ADM1	875.4771964803581	47.83333	40.91667	Qabala Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.9_1	Shaki-Zaqatala	ADM1	875.4771964803581	46.75	41.33333	Qakh Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.9_1	Shaki-Zaqatala	ADM1	875.4771964803581	46.41667	41.75	Balakan Rayon	https://www.geonames.org/	GeoNames
AZE	AZ	AZE.9_1	Shaki-Zaqatala	ADM1	875.4771964803581	47.16667	41.18333	Shaki city	https://www.geonames.org/	GeoNames
BIH	BA	BIH.2_1	Federacija Bosna i Hercegovina	ADM1	542.6209983388543	17.58333	44	Federation of Bosnia and Herzegovina	https://www.geonames.org/	GeoNames
BIH	BA	BIH.3_1	Repuplika Srpska	ADM1	8888.070752553856	17.4	44.73333	Republika Srpska	https://www.geonames.org/	GeoNames
BRB	BB	BRB.10_1	Saint Philip	ADM1	57.431452727171305	-59.54345	13.13933	Saint George	https://www.geonames.org/	GeoNames
BRB	BB	BRB.11_1	Saint Thomas	ADM1	36.01771878616613	-59.61585	13.26096	Saint Peter	https://www.geonames.org/	GeoNames
BRB	BB	BRB.11_1	Saint Thomas	ADM1	36.01771878616613	-59.5783	13.23986	Saint Andrew	https://www.geonames.org/	GeoNames
BRB	BB	BRB.1_1	Christ Church	ADM1	40.110239935084344	-59.46402	13.1339	Saint Philip	https://www.geonames.org/	GeoNames
BRB	BB	BRB.1_1	Christ Church	ADM1	40.110239935084344	-59.59817	13.12633	Saint Michael	https://www.geonames.org/	GeoNames
BRB	BB	BRB.2_1	Saint Andrew	ADM1	37.75380955096114	-59.61937	13.30728	Saint Lucy	https://www.geonames.org/	GeoNames
BRB	BB	BRB.3_1	Saint George	ADM1		-59.54418	13.2056	Saint Joseph	https://www.geonames.org/	GeoNames
BRB	BB	BRB.5_1	Saint John	ADM1		-59.58787	13.17932	Saint Thomas	https://www.geonames.org/	GeoNames
BRB	BB	BRB.6_1	Saint Joseph	ADM1		-59.50303	13.17581	Saint John	https://www.geonames.org/	GeoNames
BRB	BB	BRB.6_1	Saint Joseph	ADM1		-59.61956	13.21183	Saint James	https://www.geonames.org/	GeoNames
BRB	BB	BRB.8_1	Saint Michael	ADM1	42.513322199899136	-59.52418	13.08734	Christ Church	https://www.geonames.org/	GeoNames
BGD	BD	BGD.1_1	Barisal	ADM1	9104.102520074295	90.33333	22.5	Barisal Division	https://www.geonames.org/	GeoNames
BGD	BD	BGD.2_1	Chittagong	ADM1	29223.1974189398	91.5	22.91667	Chittagong	https://www.geonames.org/	GeoNames
BGD	BD	BGD.3_1	Dhaka	ADM1	30548.73804884264	90.25	23.83333	Dhaka Division	https://www.geonames.org/	GeoNames
BGD	BD	BGD.4_1	Khulna	ADM1	21822.38953420372	89.33333	22.91667	Khulna Division	https://www.geonames.org/	GeoNames
BGD	BD	BGD.5_1	Rajshahi	ADM1	18843.74208621905	89	25	RÄjshÄhi Division	https://www.geonames.org/	GeoNames
BGD	BD	BGD.6_1	Rangpur	ADM1	15392.66641418101	89	25.83333	Rangpur Division	https://www.geonames.org/	GeoNames
BGD	BD	BGD.7_1	Sylhet	ADM1	11968.857587265156	91.66667	24.66667	Sylhet Division	https://www.geonames.org/	GeoNames
BGD	BD	BGD.8_1	Mymensingh	ADM1		90.38109	24.72937	Mymensingh Division	https://www.geonames.org/	GeoNames
BEL	BE	BEL.2_1	Vlaanderen	ADM1	2768.940365940045	4.35144	50.85332	Bruxelles-Capitale	https://www.geonames.org/	GeoNames
BEL	BE	BEL.2_1	Vlaanderen	ADM1	2768.940365940045	4.5	51	Flanders	https://www.geonames.org/	GeoNames
BEL	BE	BEL.3_1	Wallonie	ADM1	3981.3025110213825	4.75	50.5	Wallonia	https://www.geonames.org/	GeoNames
BFA	BF	BFA.10_1	Nord	ADM1	3628.4267659166194	-2.4212	13.58809	Nord	https://www.geonames.org/	GeoNames
BFA	BF	BFA.11_1	Plateau-Central	ADM1	4224.222240744145	-1.30102	12.58774	Plateau-Central	https://www.geonames.org/	GeoNames
BFA	BF	BFA.12_1	Sahel	ADM1	10000.9716994617	-0.04575	14.03351	Sahel	https://www.geonames.org/	GeoNames
BFA	BF	BFA.13_1	Sud-Ouest	ADM1	3228.1233141249772	-3.2	10.5	Southwest Region	https://www.geonames.org/	GeoNames
BFA	BF	BFA.1_1	Boucle du Mouhoun	ADM1	4688.139103517523	-3.47305	12.47203	Boucle du Mouhoun Region	https://www.geonames.org/	GeoNames
BFA	BF	BFA.2_1	Cascades	ADM1	15296.547110535908	-4.5	10.38	Cascades Region	https://www.geonames.org/	GeoNames
BFA	BF	BFA.3_1	Centre-Est	ADM1	6671.70392078242	-0.35706	11.78922	Centre-Est	https://www.geonames.org/	GeoNames
BFA	BF	BFA.4_1	Centre-Nord	ADM1	4225.714967479076	-1.0855	13.09829	Centre-Nord	https://www.geonames.org/	GeoNames
BFA	BF	BFA.5_1	Centre-Ouest	ADM1	4213.125192438737	-2.36876	12.25488	Centre-Ouest	https://www.geonames.org/	GeoNames
BFA	BF	BFA.6_1	Centre-Sud	ADM1	3965.602941003389	-1.07374	11.67132	Centre-Sud	https://www.geonames.org/	GeoNames
BFA	BF	BFA.7_1	Centre	ADM1	2833.736724837394	-1.53276	12.37874	Centre	https://www.geonames.org/	GeoNames
BFA	BF	BFA.8_1	Est	ADM1	8647.917675670536	0.36349	12.06308	Est	https://www.geonames.org/	GeoNames
BFA	BF	BFA.9_1	Haut-Bassins	ADM1	11436.851653719012	-4.32	11.28	High-Basins Region	https://www.geonames.org/	GeoNames
BGR	BG	BGR.10_1	Montana	ADM1	3840.274993203686	23.18333	43.5	Oblast Montana	https://www.geonames.org/	GeoNames
BGR	BG	BGR.11_1	Pazardzhik	ADM1	4311.204878372703	24.16667	42.08333	Pazardzhik	https://www.geonames.org/	GeoNames
BGR	BG	BGR.12_1	Pernik	ADM1	2402.188304559868	22.88333	42.63333	Pernik	https://www.geonames.org/	GeoNames
BGR	BG	BGR.13_1	Pleven	ADM1	4434.737486742527	24.63333	43.5	Oblast Pleven	https://www.geonames.org/	GeoNames
BGR	BG	BGR.14_1	Plovdiv	ADM1	5566.290027204944	24.83333	42.26667	Plovdiv	https://www.geonames.org/	GeoNames
BGR	BG	BGR.15_1	Razgrad	ADM1	2581.902267090128	26.6	43.65	Oblast Razgrad	https://www.geonames.org/	GeoNames
BGR	BG	BGR.15_1	Razgrad	ADM1	2581.902267090128	26.38333	43.26667	Oblast Targovishte	https://www.geonames.org/	GeoNames
BGR	BG	BGR.16_1	Ruse	ADM1	2837.127349758789	26	43.7	Oblast Ruse	https://www.geonames.org/	GeoNames
BGR	BG	BGR.17_1	Shumen	ADM1	3359.660543386002	27	43.33333	Oblast Shumen	https://www.geonames.org/	GeoNames
BGR	BG	BGR.18_1	Silistra	ADM1	3059.6645241467913	27.05	43.93333	Oblast Silistra	https://www.geonames.org/	GeoNames
BGR	BG	BGR.19_1	Sliven	ADM1	3572.684431881485	26.28333	42.66667	Oblast Sliven	https://www.geonames.org/	GeoNames
BGR	BG	BGR.1_1	Blagoevgrad	ADM1	6704.806194847061	23.45	41.73333	Blagoevgrad	https://www.geonames.org/	GeoNames
BGR	BG	BGR.1_1	Blagoevgrad	ADM1	6704.806194847061	22.91667	41.78333	OpÅ¡tina PehÄevo	https://www.geonames.org/	GeoNames
BGR	BG	BGR.1_1	Blagoevgrad	ADM1	6704.806194847061	22.9	41.41667	Novo Selo	https://www.geonames.org/	GeoNames
BGR	BG	BGR.20_1	Smolyan	ADM1	3654.912543159215	24.65	41.61667	Oblast Smolyan	https://www.geonames.org/	GeoNames
BGR	BG	BGR.21_1	Sofia	ADM1	7107.041594464973	23.8	42.66667	Sofia	https://www.geonames.org/	GeoNames
BGR	BG	BGR.22_1	Stara Zagora	ADM1	4861.067028662413	25.56667	42.45	Oblast Stara Zagora	https://www.geonames.org/	GeoNames
BGR	BG	BGR.24_1	Varna	ADM1	3924.782233190788	27.6	43.21667	Varna	https://www.geonames.org/	GeoNames
BGR	BG	BGR.25_1	Veliko Tarnovo	ADM1	4739.009897813346	25.65	43.23333	Oblast Veliko Tarnovo	https://www.geonames.org/	GeoNames
BGR	BG	BGR.26_1	Vidin	ADM1	3245.3291072069533	22.71667	43.81667	Oblast Vidin	https://www.geonames.org/	GeoNames
BGR	BG	BGR.27_1	Vratsa	ADM1	4410.136480174672	23.76667	43.4	Oblast Vratsa	https://www.geonames.org/	GeoNames
BGR	BG	BGR.28_1	Yambol	ADM1	4390.200800330341	26.63333	42.33333	Oblast Yambol	https://www.geonames.org/	GeoNames
BGR	BG	BGR.2_1	Burgas	ADM1	7648.665105424096	27.23333	42.53333	Burgas	https://www.geonames.org/	GeoNames
BGR	BG	BGR.3_1	Dobrich	ADM1	4658.783041073293	27.9	43.68333	Oblast Dobrich	https://www.geonames.org/	GeoNames
BGR	BG	BGR.4_1	Gabrovo	ADM1	2072.146729362854	25.25	42.95	Gabrovo	https://www.geonames.org/	GeoNames
BGR	BG	BGR.5_1	Grad Sofiya	ADM1	1244.325863071438	23.38333	42.66667	Sofia-Grad	https://www.geonames.org/	GeoNames
BGR	BG	BGR.6_1	Haskovo	ADM1	4027.9599319707017	25.91667	41.83333	Haskovo	https://www.geonames.org/	GeoNames
BGR	BG	BGR.7_1	Kardzhali	ADM1	4073.9067027530295	25.43333	41.53333	Oblast Kardzhali	https://www.geonames.org/	GeoNames
BGR	BG	BGR.8_1	Kyustendil	ADM1	3174.811160622772	22.9	42.25	Oblast Kyustendil	https://www.geonames.org/	GeoNames
BGR	BG	BGR.9_1	Lovech	ADM1	4134.384986688307	24.56667	43.03333	Lovech	https://www.geonames.org/	GeoNames
BHR	BH	BHR.1_1	Capital	ADM1	32.09937734742069	50.61667	26.25	Muharraq Governorate	https://www.geonames.org/	GeoNames
BHR	BH	BHR.4_1	Northern	ADM1	35.38526532196271	50.58333	26.21667	Capital Governorate	https://www.geonames.org/	GeoNames
BHR	BH	BHR.4_1	Northern	ADM1	35.38526532196271	50.46667	26.15	Northern Governorate	https://www.geonames.org/	GeoNames
BHR	BH	BHR.5_1	Southern	ADM1	395.2389479513675	50.58333	25.86667	Southern Governorate	https://www.geonames.org/	GeoNames
BDI	BI	BDI.10_1	Kirundo	ADM1	1948.705750237597	30.16667	-2.58333	Kirundo Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.11_1	Makamba	ADM1	2448.047270175181	29.75278	-4.16667	Makamba Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.12_1	Muramvya	ADM1	827.3008741100922	29.66667	-3.25	Muramvya Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.13_1	Muyinga	ADM1	1677.4596558541705	30.33333	-2.83333	Muyinga Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.14_1	Mwaro	ADM1	756.2115148718792	29.66667	-3.5	Province de Mwaro	https://www.geonames.org/	GeoNames
BDI	BI	BDI.15_1	Ngozi	ADM1	1455.8189873019055	29.925	-2.875	Ngozi Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.16_1	Rutana	ADM1	1680.5368875975726	30.1	-3.86667	Rutana Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.17_1	Ruyigi	ADM1	2189.6019053420227	30.31667	-3.45	Ruyigi Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.1_1	Bubanza	ADM1	1116.9533057227293	29.4	-3.11667	Bubanza Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.3_1	Bujumbura Rural	ADM1	466.166676279357	29.3547	-3.3802	Bujumbura Mairie Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.3_1	Bujumbura Rural	ADM1	466.166676279357	29.46259	-3.4627	Bujumbura Rural Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.4_1	Bururi	ADM1	3366.383342849509	29.63333	-3.85	Bururi Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.4_1	Bururi	ADM1	3366.383342849509	29.44765	-3.96478	Rumonge Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.5_1	Cankuzo	ADM1	1799.260766869318	30.58333	-3.13333	Cankuzo Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.6_1	Cibitoke	ADM1	1636.206944798445	29.25	-2.88333	Cibitoke Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.7_1	Gitega	ADM1	1835.8955342687932	29.95	-3.5	Gitega Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.8_1	Karuzi	ADM1	1360.4504829780476	30.13333	-3.125	Karuzi Province	https://www.geonames.org/	GeoNames
BDI	BI	BDI.9_1	Kayanza	ADM1	1104.2434142643576	29.66667	-3.06667	Kayanza Province	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.10_1	Ouémé	ADM1	57.74470142833716	2.51667	6.61667	DÃ©partement de lâ€™OuÃ©mÃ©	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.10_1	Ouémé	ADM1	57.74470142833716	2.41667	6.36667	Littoral	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.11_1	Plateau	ADM1	3079.0633239459967	2.58333	7.16667	Plateau Department	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.12_1	Zou	ADM1	5087.346343299906	2.16667	7.25	Zou Department	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.12_1	Zou	ADM1	5087.346343299906	1.83333	7.08333	Kouffo Department	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.1_1	Alibori	ADM1	26689.2176502456	2.91667	11.33333	Alibori	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.2_1	Atakora	ADM1	21249.836029850285	1.66667	10.75	Atakora Department	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.3_1	Atlantique	ADM1	3137.8123767020556	2.25	6.66667	Atlantique Department	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.4_1	Borgou	ADM1	25623.575242343453	2.75	9.75	Borgou Department	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.5_1	Collines	ADM1	14344.609679493253	2.16667	8	Collines Department	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.6_1	Donga	ADM1	11005.037298137764	1.78333	9.33333	Donga	https://www.geonames.org/	GeoNames
BEN	BJ	BEN.9_1	Mono	ADM1		1.83333	6.58333	Mono	https://www.geonames.org/	GeoNames
BMU	BM	BMU.10_1	Southampton	ADM1	0.6887121275798749	-64.79278	32.29944	Pembroke Parish	https://www.geonames.org/	GeoNames
BMU	BM	BMU.11_1	Warwick	ADM1	6.681144135029673	-64.86828	32.29345	Sandys Parish	https://www.geonames.org/	GeoNames
